-2.51,-1.17,-0.67,6.36,-8.37,8.2,-6.86,-1.17,-0.5,-4.02,-3.68,9.54,-21.58,7.03,-3.51,-5.02,-9.87,
-1.51,0.5,-0.84,6.69,-10.37,7.86,-9.7,-1.51,-3.51,-4.18,-3.51,9.87,-21.75,8.03,-5.35,-4.02,0.33,
-0.67,4.35,-1.34,6.53,-11.71,7.36,-11.71,-1.67,-7.03,-4.85,-4.02,10.71,-22.25,10.04,-8.37,-3.01,11.04,
-1.17,9.37,-1.67,6.53,-12.38,7.19,-12.72,-1.51,-10.04,-5.52,-5.02,12.05,-22.25,11.88,-12.05,-1.67,26.27,
-3.51,13.38,-2.34,7.19,-12.21,7.36,-13.22,-0.5,-12.38,-5.35,-6.53,13.72,-20.58,12.88,-15.73,0.84,52.37,
-6.86,14.22,-3.01,8.7,-12.21,8.53,-13.72,1,-13.38,-4.35,-7.7,15.23,-17.23,12.55,-18.24,4.35,97.88,
-9.54,11.38,-3.85,11.21,-12.38,9.87,-14.39,3.35,-12.88,-2.01,-7.7,15.89,-12.05,10.88,-18.74,8.53,167.81,
-9.7,5.69,-4.35,14.56,-12.72,11.54,-14.72,5.86,-11.21,1.17,-6.53,15.23,-6.69,8.53,-17.07,13.38,262.51,
-6.19,-0.5,-4.68,17.57,-13.05,13.05,-14.89,8.53,-8.87,4.35,-3.68,13.55,-2.51,6.53,-13.89,17.73,374.28,
0,-4.52,-4.68,19.58,-13.05,14.22,-14.05,11.04,-6.02,7.36,0,11.54,-0.17,5.86,-9.87,21.25,491.73,
7.53,-4.85,-4.18,20.41,-12.38,15.06,-12.38,13.22,-3.35,10.04,3.18,9.87,0.17,6.53,-6.36,23.76,603.49,
13.05,-1.84,-3.18,19.58,-11.21,15.39,-9.87,15.23,-0.84,12.38,5.52,9.37,-0.67,8.37,-3.51,24.93,702.54,
15.23,3.51,-2.01,17.9,-9.7,15.39,-7.7,16.4,0.84,13.89,6.02,9.87,-1.51,10.54,-1.17,25.26,786.86,
13.72,9.2,-0.33,15.56,-8.2,14.72,-6.69,16.56,1.84,14.89,5.69,11.21,-2.34,12.38,0.84,24.43,855.63,
9.87,13.05,1.17,13.55,-7.36,13.38,-7.53,15.56,2.18,15.23,4.68,11.88,-2.84,13.38,2.51,23.59,902.64,
6.19,14.56,3.01,11.38,-7.36,11.21,-10.21,13.38,1.34,14.72,3.85,11.38,-3.68,13.72,3.68,21.92,913.85,
4.68,13.55,3.85,9.37,-7.86,8.2,-13.55,10.54,-0.33,13.38,3.51,9.2,-5.52,13.55,3.01,20.24,867.68,
5.52,11.38,4.18,7.19,-9.2,4.68,-17.57,7.19,-3.35,11.21,3.01,5.69,-8.2,13.55,0.17,18.07,744.2,
7.7,8.87,3.35,5.02,-10.37,1.67,-20.58,4.35,-7.36,8.37,1.84,2.51,-10.54,14.22,-5.02,15.73,534.56,
9.37,7.7,2.18,3.01,-11.71,-0.67,-22.75,2.18,-12.05,5.19,-0.33,0.5,-12.21,15.39,-11.71,13.22,252.14,
8.87,8.2,0.67,1.67,-12.55,-1.67,-23.93,0.5,-16.73,2.01,-3.01,0.17,-12.72,16.4,-18.4,10.71,-68.26,
5.69,10.04,-0.33,1.34,-13.22,-1.84,-24.93,-0.84,-21.42,-0.84,-5.86,1.34,-13.22,15.89,-23.93,8.2,-377.62,
0.5,11.88,-0.5,1.34,-13.55,-2.01,-25.6,-2.34,-25.1,-3.35,-7.86,2.18,-14.72,13.05,-27.77,6.02,-628.09,
-5.35,11.71,0,1.84,-13.55,-2.34,-26.6,-4.02,-27.94,-5.86,-9.03,1,-18.07,7.19,-29.61,4.02,-788.71,
-10.54,8.37,0.84,1.67,-13.38,-4.02,-27.27,-5.69,-29.95,-8.03,-9.7,-2.84,-23.26,-0.5,-30.62,2.01,-852.45,
-14.05,1.17,1.17,0.84,-13.05,-6.36,-27.44,-7.19,-31.12,-10.21,-10.88,-9.54,-29.11,-8.7,-31.79,-0.17,-835.39,
-15.73,-8.87,1.17,-1.17,-12.21,-9.03,-26.77,-8.53,-31.45,-12.38,-12.55,-16.9,-33.63,-15.39,-33.29,-2.51,-766.12,
-15.73,-18.91,0.5,-3.85,-11.21,-11.38,-25.26,-9.2,-31.45,-14.56,-14.89,-22.42,-34.97,-19.07,-34.63,-4.68,-672.93,
-13.72,-25.6,0,-6.36,-9.54,-12.55,-22.92,-9.7,-30.95,-16.06,-16.73,-24.09,-33.13,-18.74,-35.47,-7.19,-574.38,
-9.54,-26.6,0,-8.37,-7.36,-12.72,-20.24,-10.04,-29.78,-17.07,-16.56,-21.42,-27.94,-15.56,-34.47,-9.54,-477.34,
-3.51,-21.08,1,-9.03,-5.02,-11.88,-17.73,-10.54,-28.11,-16.9,-13.72,-15.06,-21.25,-10.54,-31.45,-11.38,-381.14,
3.51,-10.71,2.68,-8.87,-2.84,-10.71,-15.56,-11.21,-25.77,-16.06,-8.2,-6.86,-14.39,-5.52,-26.6,-12.05,-286.6,
9.87,0.5,4.52,-8.03,-0.67,-9.7,-13.55,-11.54,-22.75,-14.39,-1.67,1,-7.53,-1.17,-20.91,-11.88,-199.1,
13.72,9.2,6.36,-7.36,0.67,-9.03,-11.71,-11.38,-19.41,-12.21,4.52,7.03,-1.17,1.67,-15.23,-10.88,-129.5,
13.55,12.72,7.36,-7.19,1.67,-8.2,-9.54,-10.37,-15.89,-9.87,8.03,11.04,4.85,3.51,-10.37,-9.37,-86.67,
8.7,10.71,7.36,-7.53,2.51,-7.19,-7.03,-9.2,-12.38,-7.53,9.03,13.72,10.21,4.18,-6.19,-7.86,-73.12,
1.17,4.85,6.53,-8.37,3.35,-5.69,-4.35,-7.7,-8.37,-5.19,7.86,15.73,14.05,3.68,-2.51,-6.36,-80.31,
-7.03,-2.18,5.35,-9.2,4.68,-4.02,-1.34,-6.69,-4.68,-3.01,6.36,17.73,15.56,2.01,1.17,-5.35,-92.02,
-13.89,-8.37,4.35,-10.04,6.53,-2.34,1.84,-6.36,-0.84,-1,6.02,19.91,14.72,0,5.02,-5.02,-91.85,
-18.24,-13.22,4.02,-10.88,8.53,-1.17,4.85,-6.19,2.84,0.5,7.36,21.08,12.21,-2.34,9.03,-4.52,-69.94,
-20.08,-17.73,4.02,-11.54,10.88,-0.5,7.7,-5.86,6.36,1.84,10.21,21.42,9.54,-3.18,13.22,-3.85,-28.28,
-20.91,-22.75,4.35,-12.55,12.72,0,10.71,-5.02,9.54,3.18,13.38,20.58,8.7,-2.01,17.07,-2.68,21.42,
-22.09,-29.45,4.52,-13.38,14.56,0.5,13.55,-3.18,12.72,4.52,15.73,19.24,10.37,1.67,20.91,-0.5,62.91,
-24.59,-37.14,4.52,-14.05,16.23,1.84,16.73,-0.84,15.56,6.19,16.9,18.24,14.89,7.53,24.43,2.18,83.49,
-27.77,-43.84,4.35,-13.89,17.73,4.02,19.74,2.01,18.24,8.53,17.07,18.07,20.91,13.89,27.77,5.19,79.64,
-31.29,-48.35,3.85,-13.22,19.41,6.53,22.42,4.85,20.75,11.38,17.07,19.24,26.94,19.24,30.45,8.03,57.39,
-33.46,-49.19,3.18,-11.54,20.41,8.87,24.59,7.19,22.92,14.39,17.57,21.25,32.12,22.59,32.79,10.54,29.61,
-34.47,-47.52,2.68,-9.54,21.25,10.54,25.6,9.03,24.43,17.23,18.57,23.42,36.31,24.09,34.13,12.21,9.54,
-34.8,-45.01,2.18,-7.86,20.91,10.88,25.43,10.04,25.1,19.58,19.58,24.59,39.49,24.43,34.8,13.55,6.86,
-35.64,-44,1.67,-7.19,20.08,10.54,24.26,10.88,24.93,20.58,19.58,24.59,42.16,24.26,34.97,14.05,22.75,
-37.81,-45.68,1.17,-7.53,18.57,9.37,22.25,11.38,24.26,20.58,17.9,22.75,44.17,23.93,34.8,14.22,51.87,
-41.33,-50.36,0.67,-8.7,17.07,8.2,20.08,11.38,22.92,19.24,14.72,19.74,44.84,22.92,34.47,13.89,84.66,
-45.34,-56.22,0.17,-10.37,15.73,7.19,17.9,10.88,21.58,17.57,10.88,15.73,43.84,20.58,33.8,12.72,110.59,
-47.85,-61.07,-0.17,-11.88,14.72,6.69,16.4,9.54,19.91,15.56,7.36,11.54,41.33,16.23,32.46,11.21,122.47,
-48.35,-62.74,-0.17,-12.55,13.72,6.02,15.23,7.86,17.9,13.89,5.19,8.2,37.81,10.88,30.45,9.37,119.13,
-45.68,-60.4,-0.17,-12.38,12.38,5.52,14.22,6.19,15.39,12.55,4.85,6.02,33.8,6.02,27.61,7.7,103.73,
-40.82,-54.21,0.17,-11.38,10.88,4.85,13.22,4.35,12.88,11.88,5.69,5.69,29.95,3.51,24.59,6.69,83.82,
-35.47,-46.35,0.5,-10.21,8.87,4.18,12.21,2.84,10.21,11.38,7.36,6.69,26.27,4.35,21.92,6.36,67.76,
-30.79,-38.65,0.5,-8.7,7.03,4.02,11.04,1.84,8.03,11.04,8.37,8.37,22.75,7.36,20.41,6.69,61.4,
-27.44,-32.79,0.17,-7.36,5.69,4.35,10.21,1.34,6.19,10.04,8.53,9.54,19.24,10.88,19.58,7.36,66.92,
-25.77,-29.78,-0.67,-6.02,5.19,5.52,9.2,1,5.02,8.53,7.7,9.2,16.23,12.21,19.41,7.19,80.81,
-24.93,-29.11,-2.01,-4.35,5.35,6.69,8.53,1,4.02,6.53,5.86,7.36,14.22,10.37,18.24,6.02,96.54,
-23.59,-29.78,-3.51,-2.51,5.86,7.7,7.86,0.84,2.51,4.02,3.68,4.68,12.88,5.52,15.73,3.68,107.08,
-21.25,-30.45,-4.68,-0.33,5.86,8.2,7.03,0.67,0.17,1.51,1.67,2.18,12.38,0.17,11.54,0.33,107.75,
-17.73,-29.45,-5.52,2.01,5.02,8.03,5.86,0.67,-3.18,-1,-0.17,1,10.54,-3.68,5.86,-3.18,97.71,
-13.89,-26.44,-6.19,4.18,3.35,7.53,4.35,0.67,-6.86,-3.01,-1.84,1.17,6.19,-4.35,0.17,-6.02,80.98,
-11.04,-22.09,-6.69,5.86,1.17,6.69,2.18,0.84,-10.54,-4.52,-3.68,2.51,-1,-2.84,-4.52,-7.7,63.58,
-9.87,-17.73,-7.03,6.86,-1.17,6.02,0.17,0.84,-13.05,-5.86,-5.69,3.85,-10.71,-1.17,-7.7,-8.2,51.2,
-10.71,-14.39,-7.03,7.19,-2.84,5.52,-2.01,1,-14.39,-7.19,-7.7,4.02,-20.08,-1.34,-9.54,-7.86,46.85,
-12.88,-13.22,-7.03,7.19,-3.68,5.02,-3.51,0.84,-14.89,-8.2,-9.54,2.18,-26.27,-4.18,-10.21,-7.19,50.19,
-15.23,-14.05,-6.69,7.03,-4.18,4.52,-4.68,0.67,-15.23,-9.37,-11.04,-0.5,-26.77,-8.53,-10.71,-6.53,58.06,
-16.4,-16.23,-6.02,7.03,-4.35,4.02,-5.52,0.84,-15.89,-10.04,-11.88,-3.68,-21.42,-11.71,-11.71,-6.19,66.59,
-15.73,-17.9,-5.19,7.03,-4.85,3.18,-6.02,1.17,-17.07,-10.37,-12.38,-5.86,-12.55,-11.54,-13.05,-5.52,72.61,
-13.05,-18.57,-4.35,6.86,-5.52,2.68,-6.53,1.67,-18.4,-9.7,-12.72,-6.36,-3.51,-7.53,-14.39,-4.68,75.46,
-9.2,-17.23,-3.85,6.86,-6.19,2.34,-6.86,2.18,-19.58,-8.53,-12.72,-5.86,2.51,-1.67,-15.23,-3.18,75.29,
-5.02,-14.56,-3.68,6.36,-6.53,2.18,-7.03,2.68,-19.58,-6.86,-12.38,-5.19,3.85,3.35,-15.56,-1.17,73.12,
-1.34,-10.21,-3.51,5.69,-6.53,1.84,-7.03,2.68,-18.4,-5.19,-12.05,-5.19,0.84,4.68,-15.56,0.67,70.61,
1.67,-5.69,-3.35,4.85,-5.35,1.34,-6.36,1.84,-16.23,-3.51,-11.04,-6.19,-3.85,2.34,-15.39,2.34,67.76,
3.85,-0.5,-2.68,4.35,-3.85,0.5,-5.19,0.5,-14.05,-2.34,-9.54,-7.19,-7.86,-2.51,-15.39,3.01,65.42,
6.53,5.02,-1.51,3.68,-1.67,-0.67,-3.18,-1.17,-12.21,-1.67,-7.7,-8.03,-9.7,-6.69,-15.89,3.35,63.91,
8.87,10.88,0,3.01,0.33,-2.18,-1,-3.01,-11.04,-1.34,-5.69,-7.7,-9.87,-7.86,-16.23,2.84,64.41,
11.21,15.89,2.01,1.67,2.18,-4.02,1.51,-4.52,-10.21,-1,-4.02,-6.86,-9.37,-6.02,-16.06,2.01,67.43,
12.72,19.41,3.51,-0.17,3.68,-6.02,3.85,-6.02,-9.03,-0.67,-2.84,-6.36,-10.21,-3.35,-15.06,1.34,73.28,
12.88,19.74,4.85,-2.68,4.68,-8.2,5.52,-7.19,-7.36,-0.33,-1.84,-7.7,-12.55,-3.18,-13.55,0.67,81.15,
11.21,16.56,5.52,-5.19,5.69,-10.54,6.86,-8.53,-4.52,0.17,-1.17,-10.88,-15.39,-6.53,-11.71,0,88.84,
8.87,10.04,5.52,-7.19,6.53,-12.72,8.03,-9.7,-1,0.33,-0.33,-15.56,-16.4,-13.38,-9.87,-0.84,94.53,
6.69,2.01,5.02,-8.03,7.36,-14.72,9.2,-10.37,2.51,0.67,0.17,-19.91,-13.72,-20.24,-8.53,-1.51,96.71,
5.69,-5.35,4.68,-7.86,8.03,-15.73,10.54,-10.21,5.52,0.84,0.5,-22.09,-7.19,-23.42,-7.53,-1.67,96.2,
6.19,-10.04,4.35,-6.69,8.03,-15.89,11.88,-8.87,7.53,1.17,0.5,-21.75,1.51,-20.91,-6.36,-1.51,94.7,
8.2,-10.88,4.18,-5.69,7.53,-15.06,13.22,-6.69,8.7,1.34,-0.17,-19.07,8.87,-13.72,-4.85,-0.84,94.2,
10.54,-8.7,4.18,-5.35,6.36,-13.55,13.55,-3.68,9.2,1.84,-1.17,-15.56,11.21,-5.52,-3.35,0.17,96.04,
12.21,-4.68,4.35,-6.19,5.02,-12.21,13.22,-0.67,9.37,2.18,-2.51,-13.22,6.69,-1,-1.84,0.84,99.72,
12.88,0,4.18,-7.86,3.85,-11.04,12.05,1.84,9.37,2.51,-3.85,-12.88,-4.02,-2.18,-1.17,1,103.4,
12.38,3.51,3.51,-10.04,3.01,-10.88,10.71,3.01,9.54,2.51,-4.85,-14.56,-16.56,-9.03,-1.51,0.33,105.24,
11.38,6.19,2.51,-11.71,2.68,-11.38,9.37,3.01,9.54,2.18,-5.52,-16.4,-26.94,-17.57,-2.51,-0.84,103.4,
10.54,9.03,1.51,-12.88,2.84,-12.21,8.7,1.84,9.37,1.34,-5.86,-17.57,-30.45,-23.59,-3.51,-2.18,98.71,
9.87,12.05,0.33,-13.22,3.18,-12.88,8.87,0.17,8.87,0,-6.36,-16.56,-26.27,-24.26,-3.85,-4.02,93.03,
9.03,15.89,0,-13.05,3.35,-13.55,9.2,-1.67,8.03,-2.01,-6.69,-14.05,-15.89,-19.74,-3.35,-5.52,88.51,
8.03,19.91,0,-12.88,3.51,-14.22,9.54,-3.85,7.03,-4.35,-7.03,-11.71,-3.51,-12.88,-1.84,-7.7,86.67,
6.19,22.59,0.84,-12.88,3.51,-15.06,9.03,-5.86,5.69,-7.03,-7.36,-11.04,6.53,-7.7,0,-10.04,87.34,
4.35,23.42,1.67,-12.72,3.51,-15.89,8.03,-8.03,4.18,-9.7,-7.53,-12.72,11.38,-6.69,1.34,-12.88,88.67,
3.18,22.09,2.01,-12.38,3.51,-16.56,6.69,-9.87,2.51,-11.88,-7.53,-16.23,11.54,-10.21,2.01,-15.39,89.01,
3.18,19.74,1.67,-11.21,3.68,-16.73,5.52,-11.38,0.5,-13.22,-7.36,-20.24,8.37,-15.89,2.18,-17.07,87.5,
5.52,17.57,0.33,-9.7,3.68,-16.06,4.85,-11.88,-1.34,-13.55,-7.03,-22.75,4.52,-20.24,2.18,-17.4,84.66,
9.37,17.07,-1.17,-7.7,3.51,-14.39,4.85,-11.21,-2.84,-13.38,-6.19,-22.75,1.84,-21.58,2.34,-16.23,82.99,
14.39,18.57,-2.34,-6.02,3.35,-12.21,5.19,-9.7,-3.51,-12.55,-5.02,-20.08,0.67,-19.24,3.18,-13.72,83.99,
19.41,21.25,-2.84,-5.19,3.01,-9.7,5.86,-7.7,-3.01,-11.21,-3.18,-16.06,-0.33,-14.56,4.52,-10.71,89.01,
23.42,23.59,-2.51,-5.35,3.18,-7.36,6.36,-6.02,-1.67,-9.54,-1,-12.72,-1.67,-10.21,6.19,-7.7,97.21,
26.1,24.93,-1.67,-6.02,3.85,-5.52,7.19,-4.35,0.5,-7.53,1.34,-10.54,-2.84,-7.19,7.86,-5.02,106.58,
27.44,24.76,-0.5,-6.69,5.02,-3.68,8.2,-3.18,3.01,-5.35,3.85,-9.87,-2.68,-5.02,9.7,-2.68,115.78,
27.94,23.42,0.33,-6.36,6.69,-1.34,9.7,-1.84,5.52,-2.84,5.69,-9.54,0.5,-3.18,11.54,-0.33,123.31,
28.94,22.92,0.84,-4.68,8.53,1.34,11.38,-0.33,7.7,-0.17,7.36,-8.53,6.53,0,13.89,2.51,129.5,
29.95,23.93,0.84,-2.01,10.21,4.68,13.38,1.67,9.37,2.01,8.7,-5.69,14.72,4.52,16.73,5.19,135.52,
31.62,26.94,1.34,0.84,11.38,8.2,14.89,3.85,10.37,3.51,9.87,-1.51,21.42,9.2,19.58,7.53,140.88,
33.8,31.29,2.18,3.35,11.88,10.54,15.39,5.19,10.71,4.35,11.04,2.68,24.09,12.05,21.92,8.37,144.72,
36.14,35.3,3.18,4.85,12.05,11.38,14.89,5.35,10.54,3.85,12.38,5.35,21.92,11.71,23.09,7.7,145.23,
38.15,37.81,4.18,5.35,11.88,10.54,13.72,4.02,10.04,2.34,13.55,5.52,15.89,8.03,23.09,5.19,140.88,
39.82,38.31,5.02,5.02,11.38,8.2,11.54,1.51,9.2,-0.17,14.05,3.01,9.54,2.34,21.92,1.67,131.67,
40.82,37.31,5.02,4.52,10.21,5.02,9.2,-1.67,7.7,-3.01,13.89,-0.84,5.86,-3.35,19.74,-2.51,120.3,
40.82,35.97,4.35,4.18,8.53,1.84,6.02,-4.85,5.35,-6.02,13.22,-4.18,6.69,-7.7,17.23,-6.36,109.92,
39.99,35.47,3.51,4.35,6.19,-1,2.68,-7.7,2.34,-9.03,11.88,-6.19,10.88,-9.54,14.72,-10.04,103.9,
38.31,36.47,2.84,4.85,3.51,-3.51,-1.17,-10.04,-1.17,-11.71,10.21,-6.53,15.56,-10.37,11.71,-13.22,103.4,
36.14,38.15,2.51,5.35,0.67,-6.02,-5.52,-12.05,-5.02,-14.22,8.2,-5.86,16.9,-10.88,8.37,-16.4,106.74,
33.63,39.82,2.51,5.52,-1.67,-8.37,-9.54,-14.05,-8.87,-16.73,6.53,-5.86,13.72,-12.21,4.85,-19.91,110.43,
31.29,40.32,2.68,5.19,-3.51,-10.88,-13.22,-15.89,-12.55,-18.91,4.68,-7.53,6.69,-14.56,1,-23.09,111.09,
29.45,38.98,3.01,4.68,-4.68,-13.05,-15.56,-17.73,-15.73,-21.25,3.01,-11.21,-1.34,-17.07,-2.84,-25.93,106.08,
28.11,35.97,2.68,3.85,-5.19,-14.56,-16.73,-19.07,-18.4,-23.42,1.17,-15.56,-7.03,-18.74,-6.02,-27.61,96.71,
27.1,32.29,2.34,3.01,-5.52,-15.39,-16.73,-19.74,-20.75,-24.93,-0.5,-19.58,-8.7,-19.24,-8.7,-28.11,85.5,
26.77,29.28,1.67,2.34,-5.69,-15.06,-16.4,-19.74,-22.59,-26.1,-1.84,-21.92,-6.69,-18.91,-10.54,-27.44,75.62,
26.6,27.44,0.67,2.01,-6.02,-14.56,-15.89,-18.91,-24.26,-26.6,-3.01,-22.42,-3.68,-18.4,-11.88,-25.93,69.43,
26.6,26.77,0.17,2.01,-6.69,-13.72,-15.89,-17.73,-25.43,-26.44,-3.85,-21.42,-3.01,-18.57,-13.55,-24.26,66.59,
26.6,26.94,-0.67,2.34,-7.53,-12.88,-16.56,-16.4,-26.44,-25.77,-4.68,-19.91,-5.86,-19.07,-15.39,-22.92,65.42,
26.27,26.94,-1.17,3.01,-8.37,-12.05,-17.07,-14.72,-27.61,-24.59,-5.52,-19.58,-11.38,-19.58,-18.07,-22.09,63.08,
25.43,26.27,-2.01,3.51,-9.2,-11.21,-17.57,-13.05,-28.78,-23.76,-6.69,-20.41,-17.23,-18.91,-21.25,-21.08,57.39,
24.26,24.43,-2.51,4.18,-10.04,-10.04,-17.57,-11.21,-29.95,-23.09,-8.37,-22.09,-20.75,-16.9,-24.59,-19.91,48.35,
22.59,22.09,-3.35,5.02,-11.04,-9.03,-17.4,-9.37,-30.95,-22.75,-10.54,-23.59,-20.41,-14.05,-28.11,-18.57,37.31,
20.41,19.58,-4.02,6.19,-12.21,-7.86,-17.07,-7.7,-31.45,-22.25,-12.88,-24.26,-17.23,-11.54,-30.95,-16.73,26.1,
18.57,17.57,-4.68,6.86,-13.55,-6.53,-17.07,-6.19,-31.12,-21.42,-15.23,-23.76,-14.56,-10.37,-32.96,-14.89,17.07,
16.9,15.89,-5.19,7.86,-15.06,-5.69,-17.4,-4.85,-29.78,-20.24,-17.4,-22.25,-15.73,-11.38,-33.63,-13.22,10.04,
15.73,14.89,-5.52,8.53,-16.56,-5.02,-18.07,-3.51,-27.27,-18.74,-19.58,-20.41,-22.42,-13.89,-33.8,-11.88,5.02,
14.89,14.39,-5.86,9.03,-17.9,-4.02,-18.4,-2.34,-24.26,-16.9,-21.42,-19.24,-33.96,-16.73,-33.13,-10.71,0,
14.22,14.05,-6.02,9.37,-19.07,-3.18,-18.24,-1.17,-21.08,-15.23,-22.92,-18.91,-47.01,-18.07,-32.63,-9.7,-5.69,
13.55,14.56,-6.19,9.7,-19.58,-2.18,-17.07,-0.17,-18.57,-14.22,-23.93,-19.41,-57.05,-17.23,-32.46,-8.87,-13.05,
13.05,15.39,-5.86,10.37,-19.74,-1.17,-15.56,0.67,-16.9,-13.55,-24.26,-19.58,-60.4,-14.56,-32.46,-8.03,-21.75,
12.55,17.07,-5.52,11.21,-19.24,0.17,-13.89,1.34,-16.06,-13.22,-24.09,-19.24,-56.05,-11.21,-32.63,-7.36,-30.79,
12.21,19.58,-4.68,12.38,-18.4,1.17,-12.55,1.67,-15.56,-12.55,-23.26,-17.57,-45.68,-8.7,-32.29,-6.36,-39.15,
12.38,22.75,-4.02,13.55,-17.73,2.68,-11.88,2.01,-15.23,-11.21,-21.75,-14.05,-33.13,-8.03,-30.79,-5.19,-45.68,
12.88,26.1,-3.01,14.89,-17.07,4.18,-11.54,2.51,-14.05,-9.2,-19.91,-9.54,-22.25,-8.2,-27.94,-3.51,-50.03,
13.89,29.45,-2.18,15.89,-16.9,6.19,-12.05,3.18,-12.21,-6.53,-18.07,-4.18,-15.23,-8.53,-24.26,-1.34,-52.37,
14.89,32.29,-1.51,16.56,-16.73,7.86,-12.55,4.02,-10.21,-3.85,-15.89,1,-12.38,-7.53,-20.41,0.84,-53.54,
16.06,34.8,-0.84,16.9,-16.73,9.03,-12.88,4.52,-8.2,-1.84,-14.22,5.52,-12.21,-4.68,-17.23,3.01,-54.88,
16.9,36.64,-0.33,16.73,-16.56,9.37,-13.22,4.35,-6.86,-1,-12.88,8.2,-12.88,-0.67,-15.23,4.35,-58.06,
17.57,37.81,-0.17,16.4,-16.23,9.03,-13.55,4.02,-6.19,-1,-11.88,9.54,-13.05,3.51,-14.56,4.68,-63.75,
18.07,38.48,-0.17,16.23,-15.73,8.2,-13.55,3.35,-6.02,-1.51,-11.04,9.03,-13.05,6.19,-14.72,4.52,-71.78,
18.4,38.31,0.17,16.06,-15.23,7.86,-13.89,3.51,-5.86,-1.51,-10.71,7.7,-13.72,7.36,-15.06,4.18,-80.81,
18.74,37.98,0.33,16.23,-14.89,8.53,-14.05,4.52,-4.85,-0.67,-10.21,6.53,-15.56,7.36,-15.23,4.68,-89.51,
19.07,37.65,1.17,16.56,-14.39,10.21,-13.89,6.36,-3.35,1.34,-9.2,6.19,-18.74,7.53,-14.89,6.19,-95.87,
19.41,37.48,2.18,17.07,-14.05,12.38,-12.88,8.7,-1.17,3.85,-7.86,7.19,-21.75,8.87,-14.39,8.7,-99.55,
20.08,38.31,3.18,17.4,-13.38,14.39,-11.71,10.88,1,6.53,-6.19,9.37,-23.26,11.71,-14.22,10.88,-101.06,
20.91,39.15,4.02,17.4,-12.72,15.23,-10.04,12.05,2.51,8.53,-4.18,11.88,-21.92,14.72,-14.72,11.88,-101.73,
21.58,39.65,4.35,16.73,-11.71,14.56,-8.53,11.38,3.01,8.7,-2.18,13.55,-18.4,17.23,-15.39,11.38,-102.9,
21.75,39.32,4.18,15.39,-10.37,12.55,-7.19,9.2,2.51,7.36,-0.5,13.89,-14.22,17.07,-16.4,8.87,-105.57,
21.42,37.31,4.02,13.72,-8.87,9.7,-6.36,6.02,1.51,4.68,0.84,12.38,-10.88,14.72,-16.9,5.19,-109.92,
20.58,33.96,3.51,11.71,-7.03,7.19,-5.86,2.51,0.17,1.34,1.84,9.54,-9.37,10.71,-16.56,1,-115.11,
19.58,29.95,3.18,9.54,-5.02,5.02,-5.19,-1,-0.67,-2.01,2.68,6.02,-8.87,6.53,-14.89,-3.01,-120.63,
18.91,26.6,3.35,7.19,-3.01,3.35,-4.68,-4.02,-1,-5.02,3.51,3.18,-7.86,3.35,-12.38,-6.86,-125.99,
19.07,24.59,3.68,5.02,-1.17,2.01,-4.02,-6.69,-0.84,-7.19,4.35,1.17,-5.02,1.34,-9.37,-10.21,-131.34,
19.41,24.26,3.85,2.84,0.33,0.17,-3.18,-9.2,-0.17,-9.03,5.35,0,-0.33,0.17,-6.02,-13.22,-136.53,
19.58,25.1,4.02,0.84,1.34,-2.51,-2.34,-11.88,0.67,-10.21,6.19,-0.5,4.85,-1.51,-3.18,-16.23,-141.71,
18.74,25.77,3.85,-1.17,1.67,-5.19,-1.67,-13.72,1.84,-10.88,6.86,-1.34,8.03,-4.18,-0.33,-18.74,-145.56,
16.9,25.26,3.35,-3.01,2.01,-7.53,-0.84,-14.72,3.18,-10.71,7.19,-2.51,7.7,-8.2,2.51,-20.24,-146.4,
14.05,23.59,2.84,-4.35,2.01,-8.7,-0.17,-14.39,4.68,-10.04,7.19,-4.52,3.51,-12.21,5.19,-20.08,-143.39,
10.88,20.91,2.18,-5.52,2.34,-8.87,0.5,-12.72,6.53,-8.7,6.53,-6.53,-2.68,-15.39,8.37,-18.57,-136.36,
8.87,18.07,1.84,-6.02,2.84,-7.7,1.34,-10.04,8.2,-7.03,5.86,-7.7,-7.03,-16.73,11.38,-16.23,-126.82,
8.03,16.06,1.34,-5.86,3.68,-6.53,2.01,-7.19,9.54,-5.35,5.02,-8.37,-7.36,-16.23,13.89,-13.55,-117.62,
8.53,15.56,1,-5.52,4.18,-5.69,2.51,-4.68,10.04,-4.18,4.68,-7.7,-2.34,-14.89,15.73,-11.71,-110.59,
9.87,16.56,0.5,-4.52,4.52,-5.69,2.51,-3.01,9.7,-3.68,4.68,-6.36,6.69,-13.38,16.56,-11.21,-107.25,
10.88,18.4,-0.33,-3.01,4.18,-6.02,2.18,-2.51,8.87,-3.68,5.19,-4.68,16.4,-13.22,16.56,-11.38,-106.58,
11.38,19.74,-0.84,-1.51,3.68,-6.86,1.51,-2.51,7.7,-4.18,6.19,-3.51,23.93,-14.05,15.89,-11.54,-106.91,
10.88,20.91,-1.17,0,3.01,-7.36,0.5,-3.18,6.53,-4.35,7.19,-2.68,27.44,-15.56,14.72,-11.04,-106.41,
10.54,21.42,-0.84,1.67,2.68,-7.03,-0.17,-3.18,5.69,-4.02,8.87,-2.01,27.27,-16.4,13.72,-9.54,-103.9,
